check_time,id,post_reply,post_symph,post_time,post_title,post_view,post_view_diff,post_reply_diff,post_symph_diff
2019-01-24 17:12:13.843744,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,504,504,5,1
2019-01-24 18:12:05.907735,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,546,42,0,0
2019-01-24 19:12:11.309253,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,566,20,0,0
2019-01-24 20:12:16.340065,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,573,7,0,0
2019-01-24 21:12:08.439302,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,579,6,0,0
2019-01-24 22:12:13.907560,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,582,3,0,0
2019-01-24 23:12:05.887465,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,585,3,0,0
2019-01-25 00:12:11.454021,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,586,1,0,0
2019-01-25 01:12:16.809528,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,588,2,0,0
2019-01-25 02:12:08.811713,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,591,3,0,0
2019-01-25 03:12:14.279833,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,593,2,0,0
2019-01-25 04:12:06.360918,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,595,2,0,0
2019-01-25 05:12:11.927368,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,597,2,0,0
2019-01-25 06:12:17.257711,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,598,1,0,0
2019-01-25 07:12:09.178298,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,600,2,0,0
2019-01-25 08:12:14.507066,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,602,2,0,0
2019-01-25 09:12:06.521042,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,603,1,0,0
2019-01-25 10:12:11.875228,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,604,1,0,0
2019-01-25 11:12:16.913275,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,607,3,0,0
2019-01-25 12:12:08.973336,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,609,2,0,0
2019-01-25 13:12:14.031537,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,610,1,0,0
2019-01-25 14:12:06.027136,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,611,1,0,0
2019-01-25 15:12:11.443894,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,616,5,0,0
2019-01-25 16:12:16.891227,13090024,5,1,2019-01-24 16:12:05, 국회의원이 자기 맘대로 일정 거부해도 되요??? ,616,0,0,0
